-12.4,9.53,243.7338976978159
-2.49885004296347,-10.759790031522828,124.52441887278229
-4.01129993069533,-9.988320498393987,114.6623172052773
-1.624289265957568,7.6040524071709665,61.48117478936568
1.150046233322108,6.539253379094289,38.40641283072945
1.237622781737184,6.578478051469041,35.285894124929
1.2623991744849536,6.5136742862161165,33.58002915721859
1.282418100517579,6.530377295336867,33.133311585854294
1.286052504722492,6.52725938154486,33.12347572552253
1.2862027895706227,6.527421404229024,33.12344295523062
1.2862146109572659,6.527410550149599,33.123442844407585
1.2862150973548003,6.527411079814873,33.123442844058914
1.2862151343494572,6.527411045843174,33.12344284405793
1.2862151358706784,6.527411047500157,33.12344284405792
1.2862151359864773,6.527411047394023,33.12344284405792
